,date,username,geo,text,likes,retweets,hashtags
0,2019-09-02 10:33:17+00:00,gmanews_sports,,FIBA WORLD CUP: French basketball star Rudy Gobert hits out after dope testhttp://bit.ly/2lx5bMw,4,0,
0,2019-09-02 07:39:19+00:00,gmanews_sports,,"Unable to sleep after Italy nightmare, Gilas vows to do better vs. Serbiahttp://bit.ly/2kljbsk",59,7,
0,2019-09-02 05:59:49+00:00,gmanews_sports,,Djokovic's US Open title defense derailed by injuryhttp://bit.ly/2jVi8ze,2,0,
0,2019-09-01 16:01:35+00:00,gmanews_sports,,Donovan Mitchell scored 16 points and Harrison Barnes added 14 to lead Team USA to an 88-67 win over the Czech Republic. #FIBAWChttp://bit.ly/2NIFu7v,1,1,#FIBAWChttp
0,2019-09-01 14:35:00+00:00,gmanews_sports,,"Serbia keen to avoid upset vs Gilas Pilipinas, says coach #FIBAWC #LabanPilipinas #PilipinasGotGamehttp://bit.ly/2PzKGNx",0,0,#FIBAWC #LabanPilipinas #PilipinasGotGamehttp
0,2019-09-01 13:01:00+00:00,gmanews_sports,,#UAAPSeason82 coaches answer: Who is the team to beat this season?http://bit.ly/2UlrMZy,3,0,#UAAPSeason82
0,2019-09-01 12:31:00+00:00,gmanews_sports,,"#UAAPSeason82 a banner year for the league, says UAAP Presidenthttp://bit.ly/30L0gqO",6,1,#UAAPSeason82
0,2019-09-01 12:01:00+00:00,gmanews_sports,,#FIBAWC Andray Blatche 'takes 100% responsibility' for Gilas loss to Italyhttp://bit.ly/2Zv0OVh,1,0,#FIBAWC
0,2019-09-01 11:40:19+00:00,gmanews_sports,,Let the games begin! #UAAPSeason82http://bit.ly/2ZEl4TB,9,0,#UAAPSeason82http
0,2019-09-01 05:48:02+00:00,gmanews_sports,,"WATCH: UST coach Aldin Ayo: Nine of our 16 players are newcomers, but not necessarily rookies. Medyo kulang sa exposure but sama lumabas ang laro nila sa season. | via @jk_carandangpic.twitter.com/DBhrCK6A0B",5,0,
0,2019-09-01 05:47:44+00:00,gmanews_sports,,WATCH: UP coach Bo Perasol: Expectations for us are in place. We hope we can live up to the expectations thrown at us. | via @jk_carandangpic.twitter.com/4cDSzkU0eL,0,0,
0,2019-09-01 05:21:24+00:00,gmanews_sports,,WATCH: FEU coach Olsen Racela says fans will see a different FEU team since half of their roster are rookies. | via @jk_carandangpic.twitter.com/pRoBfIwVkC,3,0,
0,2019-09-01 05:20:55+00:00,gmanews_sports,,WATCH: DLSU coach Gian Nazario: We’re all excited for the season. | via @jk_carandangpic.twitter.com/VDNIu1IPZd,2,0,
0,2019-09-01 04:50:23+00:00,gmanews_sports,,"#IMReady: Isa nang ganap na bagyo ang low pressure area sa silangan ng Hinatuan, Surigao del Sur, ayon sa @dost_pagasa. #LiwaywayPHpic.twitter.com/bYs5EJkQer",0,0,#IMReady #LiwaywayPHpic
0,2019-09-01 04:43:39+00:00,gmanews_sports,,"LOOK: Ateneo’s Emmanuel Fernandez says Season 82 is a banner year for the league because of UAAP athletes playing in the upcoming SEA Games: All for more is not just playing for your team, but also for country. | via @jk_carandangpic.twitter.com/9H8ybBYuFs",4,1,
0,2019-08-31 15:08:52+00:00,gmanews_sports,,Coach Yeng shares his thoughts on their next game against Serbia | @marspanaligan #FIBAWC #LabanPilipinas #PilipinasGotGamepic.twitter.com/4FryF8opW8,2,0,#FIBAWC #LabanPilipinas #PilipinasGotGamepic
0,2019-08-31 15:04:57+00:00,gmanews_sports,,"CYG on what he said to Gilas during the halftime break: If we’re going to lose, let’s play at least decent basketball. Our preparations did not manifest. Of course we’re disappointed, but it’s a learning experience. We’ll try to play our best in the next games. | @marspanaliganpic.twitter.com/uQNEF4HgG1",9,1,
0,2019-08-31 14:58:25+00:00,gmanews_sports,,"Coach Yeng on loss against Italy: We had early turnovers, we didn’t have outside shooting which is a key to beating a big team. If there’s anything positive from this game, our young guys played hard. | @marspanaligan #FIBAWC #GilasPilipinas #PilipinasGotGamepic.twitter.com/fwkKiESCNp",6,0,#FIBAWC #GilasPilipinas #PilipinasGotGamepic
0,2019-08-31 14:51:17+00:00,gmanews_sports,,Kiefer on what they can bring to the next game against Serbia: Experience is one thing that we will take from this game. | @marspanaligan #FIBAWC #LabanPilipinas #PilipinasGotGamepic.twitter.com/YqzPQx9BdI,10,2,#FIBAWC #LabanPilipinas #PilipinasGotGamepic
0,2019-08-31 14:45:36+00:00,gmanews_sports,,Kiefer Ravena on loss against Italy: It’s a tough one for us. On Gilas’ shooting woes: It’s one of those nights for us. But there’s no excuse for us about it. | @marspanaligan #FIBAWC #LabanPilipinas #PilipinasGotGamepic.twitter.com/XAc7JXvgAi,137,24,#FIBAWC #LabanPilipinas #PilipinasGotGamepic
0,2019-08-31 14:39:05+00:00,gmanews_sports,,Gilas rookies CJ Perez and Robert Bolick share their thoughts after the loss against Italy | @marspanaligan #LabanPilipinas #FIBAWC #PilipinasGotGamepic.twitter.com/lzWw1J7F9H,61,12,#LabanPilipinas #FIBAWC #PilipinasGotGamepic
0,2019-08-31 13:40:51+00:00,gmanews_sports,,"Gilas Pilipinas falls to Italy in their #FIBAWC campaign opener, 108-62. Gilas will play again on Monday against Serbia. READ: http://bit.ly/2HyxfqD pic.twitter.com/2FxiAGyohy",19,3,#FIBAWC
0,2019-08-31 13:36:14+00:00,gmanews_sports,,"[PHOTOS] Gilas Pilipinas vs Italy Earlier, the Philippines suffered a nasty 108-62 beatdown at the hands of Italy to begin their campaign in the 2019 #FIBAWC on Saturday in Foshan, China. http://bit.ly/2HyxfqD (Photos: FIBA)pic.twitter.com/7n1EUhyWxS",59,10,#FIBAWC
0,2019-08-31 13:23:41+00:00,gmanews_sports,,"Game leaders Gilas: Points - Blatche, Perez Rebs, Stls - Blatche Ast - Perez Blks - Fajardo Italy: Points - Dela Valle, Datome Rebs - Tessitori Ast - Vitali Stl - Belinelli Blk - Brooks (From FIBA site) #LabanPilipinas #FIBAWC #PilipinasGotGamepic.twitter.com/DhgdCFMIFL",17,3,#LabanPilipinas #FIBAWC #PilipinasGotGamepic
0,2019-08-31 13:16:35+00:00,gmanews_sports,,"Game stats: Gilas Pilipinas - 62 FG: 25/64, 3/23 3-pts Rebs: 34 Italy - 108 FG: 39/67, 15/31 3-pts Rebs: 38 #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu pic.twitter.com/KxFM2o5Tbx",35,7,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 13:11:21+00:00,gmanews_sports,,"Italy whips Gilas Pilipinas, 108-62, to open FIBA World Cup #FIBAWChttp://bit.ly/2HyxfqD",30,4,#FIBAWChttp
0,2019-08-31 13:08:11+00:00,gmanews_sports,,"JUST IN: Gilas Pilipinas falls to Italy in their #FIBAWC campaign opener, 108-62. Gilas will play again on Monday against Serbia. #LabanPilipinas #PilipinasGotGame",45,12,#FIBAWC #LabanPilipinas #PilipinasGotGame
0,2019-08-31 13:04:05+00:00,gmanews_sports,,"Back-to-back threes for Gilas. Italy 105-58 Gilas, 1:25. #LabanPilipinas #FIBAWC #PilipinasGotGamehttp://bit.ly/34eAPQu",3,0,#LabanPilipinas #FIBAWC #PilipinasGotGamehttp
0,2019-08-31 13:02:56+00:00,gmanews_sports,,Last two minutes. Italy 105-52 Gilas. #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu,5,1,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 13:02:20+00:00,gmanews_sports,,Italy hits the century mark after Tessitori shot. #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu,3,1,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:53:44+00:00,gmanews_sports,,"Kiefer sinks a three, the first for Gilas in the game! 90-46, Italy, 7:03 in Q4. #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu",4,2,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:44:56+00:00,gmanews_sports,,Basket is good for Tessitori. End of Q3: Italy 86 - 39 Gilas #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu,17,3,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:38:44+00:00,gmanews_sports,,"Perez! 80-36, Italy, 2:18. #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu",2,1,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:30:47+00:00,gmanews_sports,,"Italy calls for time. They are up, 68-30, 5:25 in Q3. #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu",3,0,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:19:01+00:00,gmanews_sports,,"Halftime leaders: For Gilas: Points, Rebounds, Steals - Blatche Assists - Norwood For Italy: Points - Gallinari Rebs, Asts, Stls - Belinelli (From FIBA site) #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu pic.twitter.com/n2f5IXObi1",4,2,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:13:46+00:00,gmanews_sports,,Halftime stats: 3 pt-shooting: Gilas - 0/12 Italy - 11/17 Rebs: Gilas - 16 Italy - 15 (From FIBA site) #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu pic.twitter.com/PEXWBoi4pP,40,10,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:07:31+00:00,gmanews_sports,,At the half: Italy 62-24 Gilas #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu,15,4,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:06:40+00:00,gmanews_sports,,Perez back-to-back! #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu,6,1,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 12:03:23+00:00,gmanews_sports,,"Perez layup made! Gallinari answers with a trey, 57-20, Italy. #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu",5,1,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 11:58:51+00:00,gmanews_sports,,"Lee with his own! 48-16, Italy. #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu",1,0,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 11:58:25+00:00,gmanews_sports,,"Blatche! 48-14, Italy. #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu",1,0,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 11:52:05+00:00,gmanews_sports,,"Junemar scores! 37-10, Italy, 9:14 in Q2. #LabanPilipinas #FIBAWC #PilipinasGotGamehttp://bit.ly/34eAPQu",2,0,#LabanPilipinas #FIBAWC #PilipinasGotGamehttp
0,2019-08-31 11:48:41+00:00,gmanews_sports,,End of Q1: Italy 37-8 Gilas #LabanPilipinas #FIBAWC #PilipinasGotGame http://bit.ly/34eAPQu,12,5,#LabanPilipinas #FIBAWC #PilipinasGotGame
0,2019-08-31 11:45:27+00:00,gmanews_sports,,"Blatche scores! 28-6, Italy. #FIBAWC #LabanPilipinas http://bit.ly/34eAPQu",2,0,#FIBAWC #LabanPilipinas
0,2019-08-31 11:43:02+00:00,gmanews_sports,,Kiefer sub for Barroca. #FIBAWC #LabanPilipinas http://bit.ly/34eAPQu,1,1,#FIBAWC #LabanPilipinas
0,2019-08-31 11:42:25+00:00,gmanews_sports,,"Coach Yeng calls for time after Hackett trey. 22-4, Italy, 4:11. Check this page for scores and updates on the game. #FIBAWC #LabanPilipinas http://bit.ly/34eAPQu",0,0,#FIBAWC #LabanPilipinas
0,2019-08-31 11:39:58+00:00,gmanews_sports,,Gallinari 3. 19-4 lead now for Italy Check back on this page for scores and updates on the game. #FIBAWC #LabanPilipinas http://bit.ly/34eAPQu,2,0,#FIBAWC #LabanPilipinas
0,2019-08-31 11:38:37+00:00,gmanews_sports,,Five team fouls now for Gilas with more than six minutes left in the first. Gilas now in Penalty. Check back on this page for scores and updates on the game. #FIBAWC #LabanPilipinas http://bit.ly/34eAPQu,1,1,#FIBAWC #LabanPilipinas
0,2019-08-31 11:37:48+00:00,gmanews_sports,,"Offensive foul on Blatche. Italy still up, 11-4. #LabanPilipinas #FIBAWC",0,0,#LabanPilipinas #FIBAWC
0,2019-08-31 11:29:53+00:00,gmanews_sports,,WATCH: President Duterte talks to Gilas Pilipinas prior to first match with Italy (video by Sen. Bong Go) | via @Joseph_Morong #FIBAWC #LabanPilipinaspic.twitter.com/v2R4gHYFok,163,27,#FIBAWC #LabanPilipinaspic
0,2019-08-31 11:29:44+00:00,gmanews_sports,,"Gilas Starters vs. Italy: Barroca, Pogoy, Norwood, Aguilar, Blatche #LabanPilipinas #FIBAWC",7,3,#LabanPilipinas #FIBAWC
0,2019-08-31 11:25:43+00:00,gmanews_sports,,President Duterte will watch Gilas Pilipinas’ first match vs. Italy. Palace says he’s there to support team | via @Joseph_Morong #FIBAWC #LabanPilipinaspic.twitter.com/Kwj2agxRz4,57,13,#FIBAWC #LabanPilipinaspic
0,2019-08-31 11:25:22+00:00,gmanews_sports,,Pres. Duterte will watch Gilas Pilipinas’ first match vs. Italy. Palace says he’s there to support team | @Joseph_Morong,1,0,
0,2019-08-31 11:20:39+00:00,gmanews_sports,,Pres. Duterte meets with Gilas Pilipinas prior to the game vs Italy tonight (photo by Sen. Bong Go) | via @Joseph_Morongpic.twitter.com/8lIEVvW6i5,56,11,
0,2019-08-31 11:20:38+00:00,gmanews_sports,,Duterte meets Gilas Pilipinas before game vs. Italy #FIBAWC #LabanPilipinashttp://bit.ly/2ZLNCGY,32,3,#FIBAWC #LabanPilipinashttp
0,2019-08-31 11:15:34+00:00,gmanews_sports,,WATCH: President Duterte enters the Gilas Pilipinas dugout. | From @CoachAllanG #LabanPilipinas #FIBAWCpic.twitter.com/HN79IvLEpc,348,89,#LabanPilipinas #FIBAWCpic
0,2019-08-31 11:11:09+00:00,gmanews_sports,,Minutes away from tip-off! | via @officialSBPinc #LabanPilipinas #FIBAWC #PilipinasGotGamepic.twitter.com/mFfzq4kDKP,6,1,#LabanPilipinas #FIBAWC #PilipinasGotGamepic
0,2019-08-31 11:10:28+00:00,gmanews_sports,,Scenes from the dugout | via @officialSBPinc #LabanPilipinas #FIBAWC #PilipinasGotGamepic.twitter.com/JieG5Shimr,40,2,#LabanPilipinas #FIBAWC #PilipinasGotGamepic
0,2019-08-31 11:09:42+00:00,gmanews_sports,,"Gilas Pilipinas takes on Italy to open their campaign in the 2019 FIBA Basketball World Cup in Foshan, China on August 31, 2019 at 7:30 p.m. Check back on this page for scores and updates on the game. #FIBAWC #LabanPilipinas http://bit.ly/34eAPQu",2,2,#FIBAWC #LabanPilipinas
0,2019-08-31 09:28:51+00:00,gmanews_sports,,"Gilas Pilipinas is back in the basketball world stage for the 2019 FIBA World Cup. Tonight, they will play against Italy. #LabanPilipinas #FIBAWC pic.twitter.com/NpW88VnY5O",28,12,#LabanPilipinas #FIBAWC
0,2019-08-31 09:24:00+00:00,gmanews_sports,,"Serbia opens Group D games with big win over Angola, 105-59. Gilas Pilipinas vs Italy tonight! (Screenshot from FIBA Website) #FIBAWCpic.twitter.com/nvgM9HZg4D",8,0,#FIBAWCpic
0,2019-08-31 05:38:12+00:00,gmanews_sports,,Gilas Pilipinas head coach Yeng Guiao on Friday said the national team’s first game against Italy is their most important game of the FIBA World Cup.http://bit.ly/2NIUFOi,11,3,
0,2019-08-31 02:57:55+00:00,gmanews_sports,,Federer sick and tired of preferential treatment talkhttp://bit.ly/2zzGHWH,1,0,
0,2019-08-31 01:58:24+00:00,gmanews_sports,,LOOK: Pres. Duterte graces opening of FIBA World Cup with Chinese Pres. Xi Jinping in Beijing. Palace says Pres. Duterte was the only leader invited as guest by Xi to watch the games (Palace photos) #FIBAWChttps://twitter.com/Joseph_Morong/status/1167590095811006464 …,4,0,#FIBAWChttps
0,2019-08-30 15:53:00+00:00,gmanews_sports,,"The Department of Foreign Affairs said last week that the president is planning to watch the game against Italy to ""personally cheer"" for Gilas.http://bit.ly/2Hyhv72",38,1,
0,2019-08-30 14:50:14+00:00,gmanews_sports,,Vettel leads Ferrari 1-2 in opening Belgian GP practicehttp://bit.ly/2LogQ9I,3,0,
0,2019-08-30 13:02:59+00:00,gmanews_sports,,https://twitter.com/officialSBPinc/status/1167422002342195202 …,12,0,
0,2019-08-30 06:28:16+00:00,gmanews_sports,,"Djokovic, Serena return to court in Day Five US Open actionhttp://bit.ly/2NGTFdw",1,0,
0,2019-08-29 08:00:15+00:00,gmanews_sports,,"As storm ravages Baguio City, Kevin Belingon improvises training camphttp://bit.ly/2UcQfjG",1,0,
0,2019-08-29 03:53:43+00:00,gmanews_sports,,"Kobe Bryant insisted Wednesday he has ""no beef"" with Shaquille O'Neal as the former Los Angeles Lakers teammates hit social media to say their sometimes strained relationship was ""all good.""http://bit.ly/2Hwnppf",3,0,
0,2019-08-29 03:46:48+00:00,gmanews_sports,,Gilas Pilipinas en route to China for FIBA World Cup 2019http://bit.ly/2PlAAQu,9,2,
0,2019-08-28 02:49:09+00:00,gmanews_sports,,SEA Games stadium is Pinatubo crater-inspiredhttp://bit.ly/30FmDOt,18,5,
0,2019-08-27 11:01:00+00:00,gmanews_sports,,The gallant performance of Jimmy Alapag and Gilas Pilipinas in the 2014 FIBA Basketball World Cup won hearts — all the way to Argentina.http://bit.ly/2Zo9hsw,19,3,
0,2019-08-27 07:07:52+00:00,gmanews_sports,,Space Jam or the World Cup? LeBron among USA’s absent starshttp://bit.ly/2ZnRAt9,3,0,
0,2019-08-27 06:02:30+00:00,gmanews_sports,,Federer overcomes Nagal scare to reach second round at US Openhttp://bit.ly/2L8Ewyr,5,0,
0,2019-08-27 00:08:12+00:00,gmanews_sports,,"Dwight Howard cleared waivers and was signed Monday by the Los Angeles Lakers, Lakers general manager Rob Pelinka confirmed in a statement.http://bit.ly/2KXuguk",3,2,
0,2019-08-26 11:42:40+00:00,gmanews_sports,,"Former PBA player Eloy Poligrates shot 28-of-45 from the field, including 11 three-pointers.http://bit.ly/2NwQIMs",29,5,
0,2019-08-26 08:55:49+00:00,gmanews_sports,,Raonic withdraws from US Open with glute injuryhttp://bit.ly/30A8Sk3,1,0,
0,2019-08-26 08:06:22+00:00,gmanews_sports,,PHL dragon boat team wins gold in Thailand tournamenthttp://bit.ly/2ziyiqq,11,1,
0,2019-08-25 13:45:23+00:00,gmanews_sports,,"Wright, Erram out of Gilas Pilipinas lineup for World Cup (Photo: SBP) For the full story, read: http://bit.ly/33XTrEw pic.twitter.com/jnCO4s9gKB",44,8,
0,2019-08-25 13:41:40+00:00,gmanews_sports,,Gilas Pilipinas head coach Yeng Guiao said he was impressed with Kiefer Ravena’s performance in his return to basketball action during Sunday’s tune-up game against Australia’s Adelaide 36ers.http://bit.ly/2MCVBUl,29,1,
0,2019-08-25 13:22:25+00:00,gmanews_sports,,JUST IN: Gilas Pilipinas announces the final 12-man lineup for the 2019 FIBA World Cup! | @mavgonzalespic.twitter.com/Q25R7WGcQB,234,46,
0,2019-08-25 12:42:02+00:00,gmanews_sports,,Back to back! OG Esports is The Internationals 2019 champions and double Aegis winners! #TI9 | via @OGesportspic.twitter.com/9zHXi6NqAM,175,40,#TI9
0,2019-08-25 11:49:24+00:00,gmanews_sports,,"Gilas Pilipinas dropped their second tune-up game against the Adelaide 36ers, 85-75, spoiling Kiefer Ravena’s return from suspension.http://bit.ly/32cg0nh",37,3,
0,2019-08-25 11:39:59+00:00,gmanews_sports,,"JUST IN: After getting beat up last Friday, the Adelaide 36ers made a come back against Gilas Pilipinas in their second tuneup game, 85-75. | @mavgonzales",3,1,
0,2019-08-25 11:37:20+00:00,gmanews_sports,,Andray Blatche hits a three to put Gilas within 8 points. 80-72 for the 36ers with 2.08 left in the game. | @mavgonzales,3,1,
0,2019-08-25 11:17:46+00:00,gmanews_sports,,"Adelaide 36ers maintain lead over Gilas Pilipinas at the end of the third quarter, 67-48. | @mavgonzales",2,1,
0,2019-08-25 11:10:15+00:00,gmanews_sports,,"Australia sees its biggest lead over Gilas in the third, 58-38 | @mavgonzales",1,0,
0,2019-08-25 11:03:04+00:00,gmanews_sports,,Australia on a rebounding and scoring spree here in the third. 55-38 for Aus. | @mavgonzales,1,1,
0,2019-08-25 10:43:11+00:00,gmanews_sports,,"Adelaide 36ers continue to connect at the 3-pt line, finishing the second quarter still ahead of Gilas Pilipinas, 44-30 | @mavgonzales",3,1,
0,2019-08-25 10:28:24+00:00,gmanews_sports,,"Kiefer Ravena makes his scoring debut in 18 months. After an open layup, he scored a three to put Gilas’ groove back in the second quarter. | via @mavgonzalespic.twitter.com/le9E4Tphkg",3,1,
0,2019-08-25 10:23:03+00:00,gmanews_sports,,"Adelaide 36ers gain big lead over Gilas, 29-13, at the end of the first quarter. | @mavgonzalespic.twitter.com/bxLPeUfR6g",12,2,
0,2019-08-25 09:29:00+00:00,gmanews_sports,,LOOK: Kiefer Ravena is finally getting some hardcourt action after his 18-month suspension. Gilas Pilipinas plays the Adelaide 36ers in a tuneup game tonight. | @mavgonzalespic.twitter.com/v8kiyVTOVk,96,12,
0,2019-08-25 07:21:05+00:00,gmanews_sports,,The International 2019 Dota 2 Championship Grand Finals: @OGesports versus @TeamLiquid #dota2 #TI9 | via @dota2tipic.twitter.com/QSY4Z5bfO8,78,16,#dota2 #TI9
0,2019-08-23 15:03:18+00:00,gmanews_sports,,Gilas Pilipinas head coach Yeng Guiao formally ruled out Marcio Lassiter in the lineup for the FIBA World Cup.http://bit.ly/2L3K2Tc,22,5,
0,2019-08-23 12:36:17+00:00,gmanews_sports,,McGregor sorry for ‘unacceptable’ pub attackhttp://bit.ly/2Z9rpa4,1,0,
0,2019-08-23 11:57:40+00:00,gmanews_sports,,Gilas Pilipinas scored a confidence-boosting 92-83 victory against the Adelaide 36ers one week before the FIBA Basketball World Cup in China.http://bit.ly/2zg4yKJ,90,17,
0,2019-08-23 08:39:54+00:00,gmanews_sports,,"Djokovic, Federer in same half of US Open drawhttp://bit.ly/30CA4ih",4,0,
0,2019-08-23 06:19:41+00:00,gmanews_sports,,Duterte to ‘personally cheer’ for Gilas in China – DFAhttp://bit.ly/2Zh2E7e,5,0,
0,2019-08-21 13:36:52+00:00,gmanews_sports,,Gilas Pilipinas heading to FIBA World Cup without Clarksonhttp://bit.ly/2KLEttt,34,3,
0,2019-08-21 08:58:55+00:00,gmanews_sports,,"LOOK: Matthew Wright works on his condition after getting injured in Spain. Recovery should take only 3-5 days, but he‘s not yet confirmed to play for Gilas in the tune up games against Australia. | via @mavgonzalespic.twitter.com/KxL8MQaiJ9",9,1,
0,2019-08-21 08:52:19+00:00,gmanews_sports,,LOOK: Gilas Pilipinas trains even on holiday for the 2019 FIBA Basketball World Cup. The final 12-man lineup is expected to be announced on Sunday or Monday. #FIBAWC2019 | via @mavgonzalespic.twitter.com/hSfqAa4NuK,35,5,#FIBAWC2019
0,2019-08-21 03:19:00+00:00,gmanews_sports,,Three-time NBA champion Stephen Curry of the Golden State Warriors said Monday he will support the creation of Howard University's first top-level golf program for the next six years.http://bit.ly/2ZlIJb6,31,4,
0,2019-08-21 03:08:32+00:00,gmanews_sports,,"DeMarcus Cousins likely will miss the 2019-20 season with a torn ACL, leaving the Lakers with a big hole to fill alongside Anthony Davis and LeBron James.http://bit.ly/33P9tQH",2,0,
0,2019-08-20 02:01:00+00:00,gmanews_sports,,Pacquiao: Looks like Mayweather is using my name againhttp://bit.ly/2Nd06ol,2,0,
0,2019-08-20 01:01:00+00:00,gmanews_sports,,Japoy Lizardo and Janice Lagman are expecting their second bundle of joy in February 2020!http://bit.ly/2Z2a433,6,1,
0,2019-08-17 02:47:35+00:00,gmanews_sports,,"The San Antonio Spurs said Friday they will retire Tony Parker's Number 9 jersey on November 11, when they host the Memphis Grizzlies in an NBA regular-season game.http://bit.ly/31NFbMn",44,3,
0,2019-08-16 23:45:28+00:00,gmanews_sports,,Japanese world number one Naomi Osaka retired from her Cincinnati Masters quarter-final with an apparent knee injury on Friday.http://bit.ly/33Bnx0e,1,0,
0,2019-08-16 15:23:37+00:00,gmanews_sports,,PBA: San Miguel Beer claims Commissioner's Cup title http://bit.ly/2L2NIVl Photos by Zeke Alonzopic.twitter.com/OluhtIC8vN,53,7,
